0.033333333;77;;;;;
0.066666667;75;;;;;
0.1;73;;;;;
0.133333333;70;;;;;
0.166666667;67;;;;;
0.2;63;;;;;
0.233333333;59;;;;;
0.266666667;56;;;;;
0.3;52;;;;;
0.333333333;48;;;;;
0.366666667;45;;;;;
0.4;41;;;;;
0.433333333;37;;;;;
0.466666667;34;;;;;
0.5;29;;;;;
0.533333333;29;;;;;
0.566666667;29;;;;;
0.6;28;;;;;
0.633333333;26;;;;;
0.666666667;26;;;;;54
0.7;26;;;;;
0.733333333;27;;;;;
0.766666667;27;;;;;
0.8;27;;;;;
0.833333333;29;;;;;
0.866666667;30;;;;;
0.9;32;;;;;
0.933333333;33;;;;;
0.966666667;35;;;;;
1;39;;;;;
1.033333333;43;;;;;
1.066666667;46;;;;;
1.1;50;;;;;
1.133333333;53;;;;;
1.166666667;57;;;;;
1.2;61;;;;;
1.233333333;65;;;;;
1.266666667;68;;;;;
1.3;70;;;;;
1.333333333;74;;;;;
1.366666667;75;;;;;
1.4;78;;;;;
1.433333333;80;;;;;
1.466666667;81;;;;;
1.5;82;;;;;
1.533333333;82;;;;;
1.566666667;82;;;;;
1.6;82;;;;;
1.633333333;81;;;;;
1.666666667;80;;;;;
1.7;78;;;;;
1.733333333;77;;;;;
1.766666667;74;;;;;
1.8;73;;;;;
1.833333333;70;;;;;
1.866666667;67;;;;;
1.9;63;;;;;
1.933333333;60;;;;;
1.966666667;56;;;;;
2;52;;;;;
2.033333333;48;;;;;
2.066666667;45;;;;;
2.1;42;;;;;
2.133333333;38;;;;;
2.166666667;36;;;;;
2.2;32;;;;;
2.233333333;31;;;;;
2.266666667;29;;;;;
2.3;27;;;;;
2.333333333;27;;;;;
2.366666667;27;;;;;
2.4;25;;;;;
2.433333333;26;;;;;
2.466666667;26;;;;;
2.5;26;;;;;
2.533333333;27;;;;;
2.566666667;29;;;;;
2.6;30;;;;;
2.633333333;33;;;;;
2.666666667;35;;;;;
2.7;38;;;;;
2.733333333;41;;;;;
2.766666667;44;;;;;
2.8;47;;;;;
2.833333333;51;;;;;
2.866666667;55;;;;;
2.9;59;;;;;
2.933333333;62;;;;;
2.966666667;64;;;;;
3;69;;;;;
3.033333333;72;;;;;
3.066666667;74;;;;;
3.1;76;;;;;
3.133333333;78;;;;;
3.166666667;79;;;;;
3.2;81;;;;;
3.233333333;81;;;;;
3.266666667;82;;;;;
3.3;81;;;;;
3.333333333;80;;;;;
3.366666667;80;;;;;
3.4;79;;;;;
3.433333333;77;;;;;
3.466666667;75;;;;;
3.5;73;;;;;
3.533333333;69;;;;;
3.566666667;66;;;;;
3.6;63;;;;;
3.633333333;59;;;;;
3.666666667;56;;;;;
3.7;52;;;;;
3.733333333;49;;;;;
3.766666667;47;;;;;
3.8;42;;;;;
3.833333333;38;;;;;
3.866666667;34;;;;;
3.9;32;;;;;
3.933333333;31;;;;;
3.966666667;29;;;;;
4;27;;;;;
4.033333333;27;;;;;
4.066666667;26;;;;;
4.1;26;;;;;
4.133333333;26;;;;;
4.166666667;26;;;;;
4.2;26;;;;;
4.233333333;28;;;;;
4.266666667;29;;;;;
4.3;30;;;;;
4.333333333;32;;;;;
4.366666667;34;;;;;
4.4;36;;;;;
4.433333333;40;;;;;
4.466666667;43;;;;;
4.5;47;;;;;
4.533333333;50;;;;;
4.566666667;54;;;;;
4.6;58;;;;;
4.633333333;61;;;;;
4.666666667;64;;;;;
4.7;68;;;;;
4.733333333;71;;;;;
4.766666667;73;;;;;
4.8;76;;;;;
4.833333333;79;;;;;
4.866666667;80;;;;;
4.9;81;;;;;
4.933333333;81;;;;;
4.966666667;82;;;;;
5;82;;;;;
5.033333333;82;;;;;
5.066666667;81;;;;;
5.1;80;;;;;
5.133333333;78;;;;;
5.166666667;76;;;;;
5.2;74;;;;;
5.233333333;71;;;;;
5.266666667;69;;;;;
5.3;65;;;;;
5.333333333;61;;;;;
5.366666667;57;;;;;
5.4;54;;;;;
5.433333333;50;;;;;
5.466666667;47;;;;;
5.5;43;;;;;
5.533333333;39;;;;;
5.566666667;36;;;;;
5.6;34;;;;;
5.633333333;31;;;;;
5.666666667;30;;;;;
5.7;29;;;;;
5.733333333;27;;;;;
5.766666667;27;;;;;
5.8;26;;;;;
5.833333333;25;;;;;
5.866666667;25;;;;;
5.9;27;;;;;
5.933333333;27;;;;;
5.966666667;28;;;;;
6;29;;;;;
6.033333333;31;;;;;
6.066666667;34;;;;;
6.1;37;;;;;
6.133333333;40;;;;;
6.166666667;44;;;;;
6.2;47;;;;;
6.233333333;50;;;;;
6.266666667;55;;;;;
6.3;58;;;;;
6.333333333;62;;;;;
6.366666667;66;;;;;
6.4;69;;;;;
6.433333333;71;;;;;
6.466666667;74;;;;;
6.5;77;;;;;
6.533333333;78;;;;;
6.566666667;80;;;;;
6.6;81;;;;;
6.633333333;81;;;;;
6.666666667;81;;;;;
6.7;82;;;;;
6.733333333;82;;;;;
6.766666667;81;;;;;
6.8;79;;;;;
6.833333333;77;;;;;
6.866666667;76;;;;;
6.9;73;;;;;
6.933333333;70;;;;;
6.966666667;68;;;;;
7;64;;;;;
7.033333333;61;;;;;
7.066666667;57;;;;;
7.1;53;;;;;
7.133333333;48;;;;;
7.166666667;45;;;;;
7.2;42;;;;;
7.233333333;38;;;;;
7.266666667;35;;;;;
7.3;33;;;;;
7.333333333;31;;;;;
7.366666667;29;;;;;
7.4;28;;;;;
7.433333333;27;;;;;
7.466666667;27;;;;;
7.5;26;;;;;
7.533333333;26;;;;;
7.566666667;26;;;;;
7.6;28;;;;;
7.633333333;28;;;;;
7.666666667;29;;;;;
7.7;31;;;;;
7.733333333;33;;;;;
7.766666667;35;;;;;
7.8;38;;;;;
7.833333333;41;;;;;
7.866666667;44;;;;;
7.9;48;;;;;
7.933333333;51;;;;;
7.966666667;55;;;;;
8;59;;;;;
8.033333333;63;;;;;
8.066666667;66;;;;;
8.1;69;;;;;
8.133333333;72;;;;;
8.166666667;73;;;;;
8.2;76;;;;;
8.233333333;79;;;;;
8.266666667;79;;;;;
8.3;80;;;;;
8.333333333;81;;;;;
8.366666667;81;;;;;
8.4;79;;;;;
8.433333333;80;;;;;
8.466666667;79;;;;;
8.5;77;;;;;
8.533333333;76;;;;;
8.566666667;74;;;;;
8.6;71;;;;;
8.633333333;69;;;;;
8.666666667;65;;;;;
8.7;62;;;;;
8.733333333;58;;;;;
8.766666667;55;;;;;
8.8;51;;;;;
8.833333333;48;;;;;
8.866666667;45;;;;;
8.9;42;;;;;
8.933333333;38;;;;;
8.966666667;34;;;;;
9;33;;;;;
9.033333333;31;;;;;
9.066666667;28;;;;;
9.1;29;;;;;
9.133333333;28;;;;;
9.166666667;27;;;;;
9.2;28;;;;;
9.233333333;27;;;;;
9.266666667;28;;;;;
9.3;28;;;;;
9.333333333;29;;;;;
9.366666667;31;;;;;
9.4;33;;;;;
9.433333333;35;;;;;
9.466666667;38;;;;;
9.5;42;;;;;
9.533333333;45;;;;;
9.566666667;49;;;;;
9.6;53;;;;;
9.633333333;55;;;;;
9.666666667;59;;;;;
9.7;63;;;;;
9.733333333;70;;;;;
9.766666667;70;;;;;
9.8;72;;;;;
9.833333333;74;;;;;
9.866666667;76;;;;;
9.9;77;;;;;
9.933333333;79;;;;;
9.966666667;81;;;;;
10;81;;;;;
10.03333333;81;;;;;
10.06666667;80;;;;;
10.1;80;;;;;
10.13333333;79;;;;;
10.16666667;77;;;;;
10.2;75;;;;;
10.23333333;73;;;;;
10.26666667;70;;;;;
10.3;67;;;;;
10.33333333;65;;;;;
10.36666667;61;;;;;
10.4;57;;;;;
10.43333333;53;;;;;
10.46666667;50;;;;;
10.5;46;;;;;
10.53333333;42;;;;;
10.56666667;39;;;;;
10.6;36;;;;;
10.63333333;33;;;;;
10.66666667;32;;;;;
10.7;30;;;;;
10.73333333;27;;;;;
10.76666667;27;;;;;
10.8;27;;;;;
10.83333333;26;;;;;
10.86666667;26;;;;;
10.9;26;;;;;
10.93333333;26;;;;;
10.96666667;28;;;;;
11;28;;;;;
11.03333333;30;;;;;
11.06666667;32;;;;;
11.1;34;;;;;
11.13333333;38;;;;;
11.16666667;40;;;;;
11.2;44;;;;;
11.23333333;47;;;;;
11.26666667;50;;;;;
11.3;55;;;;;
11.33333333;58;;;;;
11.36666667;63;;;;;
11.4;67;;;;;
11.43333333;68;;;;;
11.46666667;72;;;;;
11.5;75;;;;;
11.53333333;77;;;;;
11.56666667;79;;;;;
11.6;81;;;;;
11.63333333;82;;;;;
11.66666667;83;;;;;
11.7;82;;;;;
11.73333333;83;;;;;
11.76666667;82;;;;;
11.8;81;;;;;
11.83333333;80;;;;;
11.86666667;78;;;;;
11.9;77;;;;;
11.93333333;75;;;;;
11.96666667;71;;;;;
12;68;;;;;
12.03333333;65;;;;;
12.06666667;62;;;;;
12.1;58;;;;;
12.13333333;55;;;;;
12.16666667;50;;;;;
12.2;47;;;;;
12.23333333;43;;;;;
12.26666667;40;;;;;
12.3;36;;;;;
12.33333333;33;;;;;
12.36666667;32;;;;;
12.4;30;;;;;
12.43333333;28;;;;;
12.46666667;26;;;;;
12.5;26;;;;;
12.53333333;25;;;;;
12.56666667;25;;;;;
12.6;26;;;;;
12.63333333;26;;;;;
12.66666667;26;;;;;
12.7;27;;;;;
12.73333333;29;;;;;
12.76666667;30;;;;;
12.8;33;;;;;
12.83333333;35;;;;;
12.86666667;38;;;;;
12.9;42;;;;;
12.93333333;45;;;;;
12.96666667;49;;;;;
13;52;;;;;
13.03333333;56;;;;;
13.06666667;60;;;;;
13.1;64;;;;;
13.13333333;67;;;;;
13.16666667;69;;;;;
13.2;73;;;;;
13.23333333;75;;;;;
13.26666667;77;;;;;
13.3;79;;;;;
13.33333333;81;;;;;
13.36666667;82;;;;;
13.4;82;;;;;
13.43333333;82;;;;;
13.46666667;82;;;;;
13.5;82;;;;;
13.53333333;81;;;;;
13.56666667;79;;;;;
13.6;78;;;;;
13.63333333;76;;;;;
13.66666667;73;;;;;
13.7;70;;;;;
13.73333333;67;;;;;
13.76666667;63;;;;;
13.8;60;;;;;
13.83333333;56;;;;;
13.86666667;52;;;;;
13.9;48;;;;;
13.93333333;45;;;;;
13.96666667;42;;;;;
14;38;;;;;
14.03333333;34;;;;;
14.06666667;33;;;;;
14.1;31;;;;;
14.13333333;29;;;;;
14.16666667;28;;;;;
14.2;27;;;;;
14.23333333;26;;;;;
14.26666667;26;;;;;
14.3;26;;;;;
14.33333333;25;;;;;
14.36666667;27;;;;;
14.4;29;;;;;
14.43333333;29;;;;;
14.46666667;30;;;;;
14.5;33;;;;;
14.53333333;35;;;;;
14.56666667;37;;;;;
14.6;42;;;;;
14.63333333;45;;;;;
14.66666667;49;;;;;
14.7;52;;;;;
14.73333333;56;;;;;
14.76666667;60;;;;;
14.8;62;;;;;
14.83333333;67;;;;;
14.86666667;70;;;;;
14.9;73;;;;;
14.93333333;75;;;;;
14.96666667;77;;;;;
15;78;;;;;
15.03333333;80;;;;;
15.06666667;81;;;;;
15.1;82;;;;;
15.13333333;82;;;;;
15.16666667;82;;;;;
15.2;81;;;;;
15.23333333;80;;;;;
15.26666667;79;;;;;
15.3;77;;;;;
15.33333333;76;;;;;
15.36666667;73;;;;;
15.4;71;;;;;
15.43333333;67;;;;;
15.46666667;64;;;;;
15.5;61;;;;;
15.53333333;57;;;;;
15.56666667;53;;;;;
15.6;49;;;;;
15.63333333;46;;;;;
15.66666667;41;;;;;
15.7;37;;;;;
15.73333333;35;;;;;
15.76666667;33;;;;;
15.8;30;;;;;
15.83333333;29;;;;;
15.86666667;28;;;;;
15.9;27;;;;;
15.93333333;26;;;;;
15.96666667;25;;;;;
16;25;;;;;
16.03333333;25;;;;;
16.06666667;26;;;;;
16.1;26;;;;;
16.13333333;27;;;;;
16.16666667;29;;;;;
16.2;31;;;;;
16.23333333;33;;;;;
16.26666667;35;;;;;
16.3;38;;;;;
16.33333333;42;;;;;
16.36666667;45;;;;;
16.4;49;;;;;
16.43333333;53;;;;;
16.46666667;57;;;;;
16.5;60;;;;;
16.53333333;64;;;;;
16.56666667;67;;;;;
16.6;71;;;;;
16.63333333;74;;;;;
16.66666667;77;;;;;
16.7;79;;;;;
16.73333333;81;;;;;
16.76666667;82;;;;;
16.8;83;;;;;
16.83333333;84;;;;;
16.86666667;84;;;;;
16.9;84;;;;;
16.93333333;83;;;;;
16.96666667;82;;;;;
17;81;;;;;
17.03333333;81;;;;;
17.06666667;78;;;;;
17.1;76;;;;;
17.13333333;73;;;;;
17.16666667;71;;;;;
17.2;67;;;;;
17.23333333;63;;;;;
17.26666667;60;;;;;
17.3;56;;;;;
17.33333333;51;;;;;
17.36666667;49;;;;;
17.4;45;;;;;
17.43333333;41;;;;;
17.46666667;37;;;;;
17.5;34;;;;;
17.53333333;33;;;;;
17.56666667;30;;;;;
17.6;28;;;;;
17.63333333;27;;;;;
17.66666667;26;;;;;
17.7;25;;;;;
17.73333333;26;;;;;
17.76666667;24;;;;;
17.8;25;;;;;
17.83333333;25;;;;;
17.86666667;25;;;;;
17.9;27;;;;;
17.93333333;29;;;;;
17.96666667;30;;;;;
18;33;;;;;
18.03333333;36;;;;;
18.06666667;38;;;;;
18.1;42;;;;;
18.13333333;45;;;;;
18.16666667;49;;;;;
18.2;53;;;;;
18.23333333;56;;;;;
18.26666667;61;;;;;
18.3;64;;;;;
18.33333333;68;;;;;
18.36666667;70;;;;;
18.4;72;;;;;
18.43333333;76;;;;;
18.46666667;78;;;;;
18.5;78;;;;;
18.53333333;80;;;;;
18.56666667;81;;;;;
18.6;81;;;;;
18.63333333;82;;;;;
18.66666667;81;;;;;
18.7;80;;;;;
18.73333333;79;;;;;
18.76666667;78;;;;;
18.8;77;;;;;
18.83333333;74;;;;;
18.86666667;71;;;;;
18.9;70;;;;;
18.93333333;66;;;;;
18.96666667;63;;;;;
19;58;;;;;
19.03333333;55;;;;;
19.06666667;52;;;;;
19.1;48;;;;;
19.13333333;43;;;;;
19.16666667;42;;;;;
19.2;37;;;;;
19.23333333;34;;;;;
19.26666667;33;;;;;
19.3;31;;;;;
19.33333333;29;;;;;
19.36666667;27;;;;;
19.4;27;;;;;
19.43333333;26;;;;;
19.46666667;26;;;;;
19.5;27;;;;;
19.53333333;27;;;;;
19.56666667;27;;;;;
19.6;28;;;;;
19.63333333;30;;;;;
19.66666667;31;;;;;
19.7;33;;;;;
19.73333333;35;;;;;
19.76666667;38;;;;;
19.8;42;;;;;
19.83333333;46;;;;;
19.86666667;49;;;;;
19.9;52;;;;;
19.93333333;56;;;;;
19.96666667;59;;;;;
20;63;;;;;
20.03333333;67;;;;;
20.06666667;69;;;;;
20.1;72;;;;;
20.13333333;74;;;;;
20.16666667;77;;;;;
20.2;78;;;;;
20.23333333;79;;;;;
20.26666667;80;;;;;
20.3;81;;;;;
20.33333333;81;;;;;
20.36666667;80;;;;;
20.4;79;;;;;
20.43333333;78;;;;;
20.46666667;77;;;;;
20.5;74;;;;;
20.53333333;72;;;;;
20.56666667;69;;;;;
20.6;66;;;;;
20.63333333;63;;;;;
20.66666667;59;;;;;
20.7;56;;;;;
20.73333333;53;;;;;
20.76666667;49;;;;;
20.8;46;;;;;
20.83333333;43;;;;;
20.86666667;38;;;;;
20.9;35;;;;;
20.93333333;33;;;;;
20.96666667;30;;;;;
21;28;;;;;
21.03333333;28;;;;;
21.06666667;27;;;;;
21.1;26;;;;;
21.13333333;25;;;;;
21.16666667;26;;;;;
21.2;26;;;;;
21.23333333;26;;;;;
21.26666667;27;;;;;
21.3;28;;;;;
21.33333333;31;;;;;
21.36666667;31;;;;;
21.4;33;;;;;
21.43333333;36;;;;;
21.46666667;41;;;;;
21.5;44;;;;;
21.53333333;47;;;;;
21.56666667;50;;;;;
21.6;55;;;;;
21.63333333;58;;;;;
21.66666667;61;;;;;
21.7;65;;;;;
21.73333333;69;;;;;
21.76666667;71;;;;;
21.8;73;;;;;
21.83333333;75;;;;;
21.86666667;77;;;;;
21.9;78;;;;;
21.93333333;79;;;;;
21.96666667;79;;;;;
22;80;;;;;
22.03333333;80;;;;;
22.06666667;79;;;;;
22.1;78;;;;;
22.13333333;77;;;;;
22.16666667;75;;;;;
22.2;73;;;;;
22.23333333;71;;;;;
22.26666667;68;;;;;
22.3;65;;;;;
22.33333333;61;;;;;
22.36666667;58;;;;;
22.4;54;;;;;
22.43333333;51;;;;;
22.46666667;47;;;;;
22.5;44;;;;;
22.53333333;42;;;;;
22.56666667;38;;;;;
22.6;35;;;;;
22.63333333;34;;;;;
22.66666667;30;;;;;
22.7;29;;;;;
22.73333333;29;;;;;
22.76666667;28;;;;;
22.8;27;;;;;
22.83333333;27;;;;;
22.86666667;27;;;;;
22.9;28;;;;;
22.93333333;28;;;;;
22.96666667;29;;;;;
23;31;;;;;
23.03333333;33;;;;;
23.06666667;35;;;;;
23.1;37;;;;;
23.13333333;41;;;;;
23.16666667;43;;;;;
23.2;47;;;;;
23.23333333;50;;;;;
23.26666667;54;;;;;
23.3;58;;;;;
23.33333333;61;;;;;
23.36666667;64;;;;;
23.4;68;;;;;
23.43333333;70;;;;;
23.46666667;73;;;;;
23.5;75;;;;;
23.53333333;77;;;;;
23.56666667;78;;;;;
23.6;79;;;;;
23.63333333;80;;;;;
23.66666667;80;;;;;
23.7;79;;;;;
23.73333333;78;;;;;
23.76666667;78;;;;;
23.8;76;;;;;
23.83333333;74;;;;;
23.86666667;72;;;;;
23.9;70;;;;;
23.93333333;66;;;;;
23.96666667;64;;;;;
24;61;;;;;
24.03333333;56;;;;;
24.06666667;53;;;;;
24.1;50;;;;;
24.13333333;47;;;;;
24.16666667;43;;;;;
24.2;40;;;;;
24.23333333;35;;;;;
24.26666667;33;;;;;
24.3;31;;;;;
24.33333333;29;;;;;
24.36666667;28;;;;;
24.4;27;;;;;
24.43333333;27;;;;;
24.46666667;26;;;;;
24.5;26;;;;;
24.53333333;26;;;;;
24.56666667;26;;;;;
24.6;27;;;;;
24.63333333;28;;;;;
24.66666667;30;;;;;
24.7;32;;;;;
24.73333333;33;;;;;
24.76666667;36;;;;;
24.8;38;;;;;
24.83333333;43;;;;;
24.86666667;46;;;;;
24.9;50;;;;;
24.93333333;53;;;;;
24.96666667;57;;;;;
25;61;;;;;
25.03333333;64;;;;;
25.06666667;67;;;;;
25.1;70;;;;;
25.13333333;73;;;;;
25.16666667;75;;;;;
25.2;77;;;;;
25.23333333;78;;;;;
25.26666667;80;;;;;
25.3;80;;;;;
25.33333333;81;;;;;
25.36666667;81;;;;;
25.4;81;;;;;
25.43333333;79;;;;;
25.46666667;78;;;;;
25.5;77;;;;;
25.53333333;74;;;;;
25.56666667;72;;;;;
25.6;70;;;;;
25.63333333;66;;;;;
25.66666667;63;;;;;
25.7;60;;;;;
25.73333333;56;;;;;
25.76666667;53;;;;;
25.8;49;;;;;
25.83333333;46;;;;;
25.86666667;41;;;;;
25.9;38;;;;;
25.93333333;35;;;;;
25.96666667;33;;;;;
26;32;;;;;
26.03333333;29;;;;;
26.06666667;28;;;;;
26.1;27;;;;;
26.13333333;26;;;;;
26.16666667;26;;;;;
26.2;26;;;;;
26.23333333;26;;;;;
26.26666667;27;;;;;
26.3;27;;;;;
26.33333333;29;;;;;
26.36666667;30;;;;;
26.4;30;;;;;
26.43333333;34;;;;;
26.46666667;36;;;;;
26.5;40;;;;;
26.53333333;44;;;;;
26.56666667;46;;;;;
26.6;49;;;;;
26.63333333;53;;;;;
